time,Wind,Precip,Temp
36849,12.17,0.009,66.19
36850,6.93,0.0,46.02
36851,10.25,0.0,57.14
36852,10.79,0.0,65.86
36853,9.62,0.0,52.87
36854,7.01,0.0103,64.03
36855,3.24,0.0,68.6
36856,3.09,0.0,44.61
36857,1.84,0.0,59.23
36858,7.46,0.0,50.55
36859,4.97,0.0,49.12
36860,4.86,0.0,67.81
36861,6.8,0.0,70.07
36862,10.3,0.0,69.74
36863,0.53,0.0,77.0
36864,2.24,0.0,72.76
36865,5.58,0.0,56.08
36866,12.16,0.0,62.86
36867,3.02,0.0,41.37
36868,2.81,0.0,56.3
36869,7.69,0.0,54.2
36870,8.11,0.0012,54.84
36871,3.53,0.0,52.28
36872,6.78,0.0,53.48
36873,3.73,0.0,65.43
36874,2.66,0.0,56.51
36875,9.3,0.0476,69.27
36876,13.35,0.0,56.11
36877,3.13,0.0,56.45
36878,2.63,0.0,63.03
36879,6.19,0.0,59.98
36880,6.04,0.0,62.63
36881,8.19,0.0,49.0
36882,2.85,0.0,67.31
36883,12.93,0.0,59.9
36884,6.36,0.0,46.07
36885,4.14,0.0,55.45
36886,13.71,0.0,60.13
36887,17.84,0.0,57.46
36888,14.53,0.0,63.86
36889,2.88,0.0,57.99
36890,3.13,0.0,62.6
36891,3.08,0.0064,71.41
36892,2.63,0.0,74.03
36893,4.32,0.0,63.88
36894,6.62,0.0,74.17
36895,0.39,0.0,59.5
36896,6.14,0.0,64.61
36897,1.9,0.0,47.42
36898,3.96,0.0048,69.2
36899,4.91,0.0073,54.85
36900,7.06,0.0,56.07
36901,6.23,0.0048,64.14
36902,4.73,0.0,53.75
36903,27.92,0.0,69.11
36904,4.59,0.0,49.69
36905,5.61,0.0,48.85
36906,13.63,0.0,65.01
36907,8.96,0.0,63.87
36908,1.89,0.0,60.9
36909,5.67,0.0,61.83
36910,9.66,0.0,74.15
36911,2.23,0.0,48.58
36912,1.6,0.0026,39.71
36913,4.1,0.0,42.41
36914,10.64,0.0,69.06
36915,2.53,0.0,59.88
36916,6.89,0.0,57.14
36917,2.99,0.0,64.32
36918,7.6,0.0,42.22
36919,6.95,0.0,55.81
36920,4.24,0.0,51.65
36921,6.42,0.0,47.05
36922,8.46,0.0,51.54
36923,14.19,0.0,49.54
36924,8.39,0.0,75.84
36925,1.65,0.004,44.95
36926,3.05,0.0,67.03
36927,9.36,0.0,58.05
36928,8.7,0.0038,63.91
36929,0.93,0.0,61.37
36930,0.8,0.0,69.83
36931,6.56,0.0,52.82
36932,6.55,0.0084,70.66
36933,10.42,0.0,64.28
36934,3.44,0.0,43.82
36935,5.7,0.0,61.45
36936,18.59,0.0,53.12
36937,4.93,0.0,68.51
36938,18.0,0.0,55.1
36939,3.86,0.0,63.57
36940,8.37,0.0,56.54
36941,6.2,0.0,59.65
36942,4.16,0.0,69.66
36943,4.71,0.0,66.02
36944,2.62,0.0,51.65
36945,8.39,0.0,63.02
36946,10.62,0.0,55.93
36947,7.17,0.0,59.71
36948,1.97,0.0,55.82
36949,8.73,0.0,51.98
36950,6.25,0.0,70.51
36951,7.63,0.0,73.22
36952,4.43,0.0,63.61
36953,2.46,0.0,55.05
36954,5.12,0.0,57.25
36955,4.46,0.0,68.93
36956,3.2,0.0,54.36
36957,8.53,0.0,51.17
36958,4.62,0.0,55.17
36959,10.16,0.0,50.44
36960,13.64,0.0059,56.82
36961,4.49,0.0,53.63
36962,11.84,0.0,41.77
36963,4.65,0.0,55.74
36964,11.11,0.0,58.28
36965,6.22,0.0,47.99
36966,7.09,0.0,54.74
36967,15.6,0.0,57.51
36968,4.9,0.0,54.8
36969,4.45,0.0,72.77
36970,5.67,0.0,55.14
36971,4.67,0.0,58.69
36972,7.02,0.0,55.29
36973,1.5,0.0007,66.21
36974,8.87,0.0,64.53
36975,14.21,0.0,68.33
36976,6.61,0.0,59.58
36977,7.31,0.0007,69.42
36978,1.93,0.0,55.59
36979,5.82,0.0,64.5
36980,0.07,0.0063,53.74
36981,4.63,0.0,67.22
36982,4.24,0.0,59.42
36983,10.95,0.0,56.11
36984,21.67,0.0,59.49
36985,1.17,0.0,57.0
36986,3.99,0.0024,63.26
36987,7.4,0.0,54.26
36988,10.21,0.0,64.99
36989,3.27,0.0,59.49
36990,5.6,0.0,60.91
36991,2.89,0.0013,61.65
36992,4.37,0.0,63.97
36993,3.47,0.0114,35.52
36994,9.88,0.0,71.52
36995,3.52,0.0,51.99
36996,4.57,0.0,54.85
36997,8.0,0.0,63.06
36998,8.05,0.0,38.96
36999,9.68,0.0,73.75
37000,5.76,0.0009,61.44
37001,4.74,0.002,76.23
37002,9.0,0.0,55.79
37003,5.64,0.0,47.8
37004,3.81,0.0,53.45
37005,12.69,0.0,56.66
37006,1.8,0.0,44.96
37007,12.04,0.0,60.33
37008,5.95,0.0,66.98
37009,4.87,0.0,58.19
37010,5.42,0.0,48.95
37011,4.97,0.0,48.85
37012,11.8,0.0,57.32
37013,4.33,0.0,66.38
37014,4.54,0.0,38.19
37015,2.09,0.0,60.19
37016,3.56,0.0,54.9
37017,2.58,0.0,60.24
37018,12.79,0.0,64.37
37019,8.52,0.0,66.04
37020,3.12,0.0,50.55
37021,1.18,0.0,56.68
37022,7.05,0.0,55.72
37023,4.97,0.0,59.07
37024,11.64,0.0,58.45
37025,13.79,0.0,58.43
37026,9.17,0.0,66.27
37027,5.78,0.0,62.26
37028,7.18,0.0,64.71
37029,12.38,0.007,58.47
37030,7.93,0.0,43.03
37031,3.42,0.0,66.93
37032,3.72,0.0,67.4
37033,10.05,0.0,71.37
37034,14.28,0.0,70.99
37035,7.01,0.0,57.77
37036,3.76,0.0,55.92
37037,4.82,0.0,52.11
37038,1.04,0.0,59.34
37039,3.29,0.0,58.44
37040,5.97,0.0,40.58
37041,3.13,0.0,57.65
37042,7.56,0.0,45.11
37043,7.8,0.0,49.42
37044,4.26,0.0,57.46
37045,12.01,0.0039,60.24
37046,-0.41,0.0,60.96
37047,3.66,0.0,50.95
37048,2.78,0.0,53.55
37049,2.58,0.0005,75.47
37050,5.51,0.0,65.08
37051,4.37,0.0,63.77
37052,1.4,0.0,65.22
37053,4.41,0.0,72.6
37054,3.2,0.0059,52.33
37055,10.3,0.0,65.67
37056,5.78,0.0,58.68
37057,7.33,0.0,54.39
37058,1.6,0.0,47.98
37059,1.48,0.0,56.37
37060,3.17,0.0,58.19
37061,5.62,0.0,57.4
37062,6.15,0.0,53.18
37063,6.56,0.0,67.79
37064,6.22,0.0037,66.01
37065,3.46,0.0,48.23
37066,1.79,0.0,54.97
37067,3.92,0.0,61.85
37068,7.08,0.0,53.32
37069,3.7,0.0,60.08
37070,5.28,0.0013,54.92
37071,10.16,0.0,51.42
37072,4.92,0.0,50.52
37073,17.41,0.0,55.49
37074,8.71,0.0,61.34
37075,15.26,0.0,50.91
37076,2.85,0.0081,60.99
37077,11.93,0.0,58.97
37078,16.6,0.0,58.06
37079,9.93,0.0,57.5
37080,14.37,0.0,53.25
37081,19.11,0.0,61.15
37082,4.26,0.0,45.04
37083,3.7,0.0,67.09
37084,3.84,0.0,61.95
37085,5.29,0.0,59.9
37086,7.55,0.0,63.04
37087,5.59,0.0,62.9
37088,6.96,0.0,55.08
37089,8.57,0.0,68.05
37090,13.02,0.0,46.41
37091,9.32,0.0,58.05
37092,3.81,0.0,62.64
37093,2.29,0.0,60.83
37094,2.92,0.0,58.89
37095,8.62,0.0,62.53
37096,7.13,0.0,56.8
37097,10.35,0.0,62.62
37098,9.53,0.0,49.59
37099,3.87,0.0082,68.8
37100,3.47,0.0,53.39
37101,3.83,0.0,51.51
37102,3.96,0.0,55.91
37103,2.61,0.0,63.66
37104,11.77,0.0,63.51
37105,2.88,0.0,59.83
37106,3.86,0.0,53.34
37107,6.67,0.0,73.53
37108,11.95,0.0004,62.6
37109,10.38,0.0,60.28
37110,10.8,0.0,66.06
37111,14.59,0.0,63.34
37112,5.37,0.0,48.7
37113,7.14,0.0,76.31
37114,5.89,0.0,73.96
37115,5.52,0.0052,54.18
37116,4.97,0.0,57.73
37117,6.47,0.0,52.07
37118,7.6,0.0,43.11
37119,3.04,0.0,57.49
37120,4.68,0.0,54.6
37121,3.86,0.0,45.95
37122,3.7,0.0,46.97
37123,2.0,0.0,49.98
37124,3.39,0.0,66.78
37125,2.9,0.0,57.83
37126,11.87,0.0,76.39
37127,8.89,0.0,65.12
37128,11.43,0.0,55.98
37129,11.98,0.0,62.14
37130,4.49,0.0,62.51
37131,4.96,0.0023,54.95
37132,10.51,0.0,60.61
37133,3.3,0.0,65.39
37134,8.94,0.0,54.61
37135,14.19,0.0032,70.18
37136,10.33,0.0,53.76
37137,6.2,0.0,62.32
37138,7.14,0.0,52.58
37139,13.68,0.0,66.65
37140,4.25,0.0,46.92
37141,6.57,0.0,62.61
37142,4.88,0.0,61.12
37143,0.68,0.0,75.92
37144,15.75,0.0,56.23
37145,5.35,0.0,51.25
37146,5.24,0.0,75.52
37147,2.24,0.0,78.51
37148,18.39,0.0,43.28
37149,14.99,0.0,59.6
37150,9.12,0.0098,66.64
37151,6.52,0.0,45.3
37152,2.03,0.0,62.12
37153,4.83,0.0,59.94
37154,3.01,0.0,44.38
37155,5.52,0.0007,54.93
37156,1.61,0.0,68.01
37157,3.62,0.0,55.49
37158,3.58,0.0,60.3
37159,4.54,0.0,48.8
37160,1.82,0.0,67.49
37161,3.72,0.0,61.23
37162,6.59,0.0,71.4
37163,11.29,0.0,57.88
37164,8.12,0.0005,53.44
37165,3.34,0.0,50.62
37166,1.43,0.0,56.29
37167,2.37,0.006,47.24
37168,7.46,0.0,64.28
37169,1.64,0.0,65.78
37170,9.18,0.0,48.75
37171,4.99,0.0,43.76
37172,2.56,0.0,63.7
37173,1.92,0.0,47.08
37174,5.12,0.0,56.17
37175,9.55,0.0,57.13
37176,6.82,0.0,73.93
37177,6.21,0.0,58.63
37178,6.62,0.0,67.22
37179,3.86,0.0,59.05
37180,1.51,0.0,65.47
37181,10.78,0.0,62.65
37182,14.21,0.0033,56.86
37183,3.29,0.0,59.37
37184,9.61,0.0,59.5
37185,8.04,0.0,55.89
37186,10.79,0.0,56.23
37187,4.23,0.0053,39.08
37188,7.96,0.0,65.72
37189,2.35,0.0,59.24
37190,2.09,0.0,54.74
37191,6.98,0.0,62.78
37192,3.23,0.0,62.51
37193,0.81,0.0,65.79
37194,7.73,0.0,46.55
37195,9.09,0.0,61.1
37196,4.89,0.0,47.35
37197,5.18,0.0,31.22
37198,1.78,0.0,45.12
37199,1.2,0.0,46.31
37200,9.12,0.0,60.07
37201,3.36,0.0,58.82
37202,5.98,0.0,65.89
37203,1.47,0.0,54.84
37204,15.66,0.0,53.74
37205,3.65,0.0,61.81
37206,5.77,0.0,55.72
37207,15.26,0.0,50.64
37208,7.57,0.0,54.58
37209,5.36,0.0,60.16
37210,3.97,0.0,59.7
37211,5.89,0.0,61.03
37212,6.51,0.0,57.73
37213,8.54,0.0,47.85
37214,0.36,0.0,58.89
37215,3.64,0.0,61.48
37216,4.5,0.0,61.58
37217,0.78,0.0,54.38
37218,2.58,0.0,51.25
37219,2.7,0.0,51.98
37220,4.45,0.0,58.86
37221,7.73,0.0,51.77
37222,2.46,0.0,72.06
37223,13.2,0.0,52.39
37224,0.88,0.0,53.5
37225,5.23,0.0,65.43
37226,2.99,0.0,56.66
37227,9.67,0.0,75.52
37228,8.57,0.0,59.87
37229,3.87,0.0,69.74
37230,5.36,0.0,54.73
37231,6.07,0.0,56.8
37232,7.2,0.0,60.2
37233,3.27,0.0,47.16
37234,3.71,0.0,36.65
37235,4.09,0.0034,55.62
37236,5.22,0.0,60.91
37237,5.08,0.0,62.17
37238,8.28,0.0,64.87
37239,9.53,0.0,61.26
37240,6.45,0.0,75.7
37241,13.3,0.0,61.48
37242,6.55,0.0,47.96
37243,12.18,0.0,81.04
37244,6.1,0.0,64.92
37245,5.87,0.0,44.73
37246,3.23,0.0,68.43
37247,3.26,0.0,68.24
37248,1.48,0.0,64.33
37249,7.03,0.0,56.57
37250,20.43,0.0,50.36
37251,3.11,0.0,64.67
37252,5.25,0.0,54.98
37253,2.54,0.0,61.6
37254,3.33,0.0,64.85
37255,11.43,0.0,59.96
37256,2.1,0.0026,52.89
37257,3.45,0.0,55.23
37258,9.34,0.0,62.15
37259,3.14,0.0,54.83
37260,4.15,0.0,67.9
37261,3.49,0.0,74.76
37262,13.88,0.0,59.24
37263,4.15,0.0,55.34
37264,2.83,0.0,55.91
37265,5.84,0.0,59.86
37266,6.84,0.0,73.82
37267,5.18,0.0,63.06
37268,4.16,0.0,68.03
37269,4.24,0.0,61.16
37270,4.63,0.0,49.33
37271,5.35,0.0,61.97
37272,4.22,0.0,54.85
37273,13.78,0.0,66.26
37274,11.86,0.0,48.29
37275,5.61,0.0,56.03
37276,6.11,0.0,52.86
37277,10.46,0.0,60.57
37278,4.93,0.0,58.78
37279,12.32,0.0,42.5
37280,4.34,0.0,68.65
37281,2.37,0.0,55.31
37282,5.08,0.0,72.84
37283,10.86,0.0,56.51
37284,4.48,0.0,59.96
37285,3.2,0.0,60.93
37286,1.04,0.039,66.06
37287,7.38,0.0,57.98
37288,0.44,0.0,45.59
37289,10.55,0.0,63.11
37290,4.04,0.0,64.22
37291,1.77,0.2996,51.03
37292,2.99,0.0,62.16
37293,1.23,0.0,58.06
37294,5.99,0.0,64.34
37295,9.41,0.0,80.44
37296,7.61,0.0,69.17
37297,10.45,0.0,59.7
37298,5.15,0.018,57.95
37299,3.5,0.0,72.39
37300,6.67,0.0,55.48
37301,5.49,0.0,65.74
37302,2.92,0.0,47.91
37303,8.27,0.0,64.53
37304,7.82,0.0,72.99
37305,5.58,0.0,72.59
37306,9.34,0.0,51.86
37307,4.01,0.0216,53.36
37308,5.83,0.0,55.13
37309,9.03,0.0,64.0
37310,2.15,0.0,48.44
37311,4.13,0.0,54.19
37312,8.68,0.0,68.56
37313,5.79,0.0,53.89
37314,8.63,0.0,50.88
37315,4.62,0.0,68.02
37316,5.86,0.0007,48.32
37317,12.06,0.0,66.74
37318,7.08,0.0249,42.23
37319,5.7,0.0041,57.2
37320,16.68,0.0088,50.64
37321,4.49,0.0,61.6
37322,1.51,0.0,75.38
37323,4.4,0.0,68.67
37324,6.36,0.0,61.6
37325,6.02,0.0,59.62
37326,5.09,0.0,48.09
37327,3.41,0.0,58.96
37328,8.65,0.0,62.35
37329,7.22,0.0,60.14
37330,2.28,0.0,49.53
37331,6.21,0.0,52.66
37332,5.39,0.0009,45.15
37333,4.05,0.0,60.24
37334,6.58,0.0,62.25
37335,8.87,0.0,55.09
37336,2.07,0.0,65.76
37337,7.91,0.0,68.48
37338,1.82,0.0,62.49
37339,5.91,0.0,71.75
37340,5.18,0.0,70.32
37341,2.33,0.003,57.32
37342,2.09,0.0,51.51
37343,5.91,0.0,54.04
37344,6.86,0.0,45.9
37345,6.19,0.0,50.38
37346,5.88,0.0,43.81
37347,9.67,0.0,58.84
37348,7.21,0.0,57.5
37349,9.3,0.0,49.51
37350,12.36,0.0,47.29
37351,6.71,0.0314,52.56
37352,5.6,0.0,70.7
37353,2.84,0.0,58.18
37354,3.68,0.0,59.65
37355,8.88,0.0,82.24
37356,3.4,0.0009,54.54
37357,9.4,0.0,51.99
37358,5.4,0.0,53.91
37359,5.93,0.0,50.02
37360,6.86,0.0,58.19
37361,3.87,0.0,63.51
37362,7.1,0.0,58.35
37363,4.83,0.0,44.68
37364,5.46,0.0,66.46
37365,5.26,0.0467,32.03
37366,13.03,0.0,64.59
37367,2.39,0.0,48.71
37368,4.97,0.0,74.24
37369,6.66,0.0,49.31
37370,9.04,0.0032,71.21
37371,6.08,0.0,63.01
37372,4.83,0.0,54.26
37373,5.4,0.0,61.79
37374,16.34,0.0,58.91
37375,2.53,0.0,56.52
37376,3.72,0.0,57.06
37377,1.8,0.0,63.85
37378,5.73,0.0,33.03
37379,11.06,0.0,50.42
37380,3.86,0.0,60.99
37381,2.4,0.0,55.48
37382,4.2,0.0,61.93
37383,6.73,0.0,55.72
37384,5.78,0.0,60.89
37385,9.91,0.0,70.77
37386,9.01,0.0,65.18
37387,10.22,0.0,74.83
37388,2.51,0.0,73.5
37389,8.92,0.0,69.16
37390,18.95,0.0,74.72
37391,2.63,0.0,59.03
37392,2.43,0.0,49.56
37393,3.51,0.0004,58.51
37394,6.88,0.0,51.42
37395,8.06,0.0,66.17
37396,9.19,0.0,51.44
37397,8.01,0.0,70.52
37398,34.86,0.0,52.46
37399,10.3,0.0,75.55
37400,4.21,0.0109,60.1
37401,3.59,0.0108,48.81
37402,9.69,0.0,56.83
37403,14.74,0.0,58.13
37404,4.2,0.0,58.41
37405,5.4,0.0,57.85
37406,5.34,0.0,48.77
37407,8.25,0.0,65.1
37408,9.84,0.0,53.83
37409,8.47,0.0,48.3
37410,3.47,0.0,53.18
37411,3.94,0.0,72.51
37412,4.59,0.0,55.91
37413,6.46,0.0,57.39
37414,2.04,0.0,75.44
37415,6.54,0.0,50.18
37416,8.57,0.0,68.72
37417,6.23,0.0,57.5
37418,5.12,0.2577,65.85
37419,1.09,0.0,65.1
37420,8.88,0.0,46.82
37421,7.19,0.0,63.88
37422,3.95,0.0,64.26
37423,6.9,0.0,59.02
37424,4.28,0.0,55.28
37425,6.43,0.0,55.52
37426,5.9,0.0,52.75
37427,1.77,0.0,58.72
37428,5.02,0.0,57.68
37429,9.35,0.0,61.15
37430,3.96,0.0027,49.48
37431,4.42,0.0,70.02
37432,6.17,0.0,56.07
37433,7.04,0.0,44.8
37434,5.35,0.0,62.56
37435,4.16,0.0,61.44
37436,6.7,0.0,66.27
37437,4.45,0.0,56.52
37438,3.47,0.0,63.05
37439,5.16,0.0,71.34
37440,4.3,0.0,58.77
37441,13.41,0.0,66.54
37442,3.94,0.0,59.39
37443,5.83,0.0,61.29
37444,6.39,0.0,67.96
37445,5.93,0.0,49.66
37446,7.54,0.0,71.76
37447,3.86,0.0,54.49
37448,8.91,0.0,55.07
37449,6.23,0.0,56.39
37450,2.74,0.0,62.24
37451,5.96,0.0,59.79
37452,4.45,0.0,56.07
37453,2.48,0.0,62.48
37454,15.95,0.01,63.9
37455,9.83,0.0,55.76
37456,3.65,0.0,35.86
37457,7.31,0.0,70.31
37458,5.65,0.0,50.22
37459,12.02,0.0,57.44
37460,10.78,0.0,50.26
37461,7.82,0.0,62.73
37462,18.38,0.0,59.48
37463,5.05,0.0,64.43
37464,0.91,0.0075,66.4
37465,24.07,0.0134,65.08
37466,4.42,0.0156,54.05
37467,2.78,0.0,65.53
37468,0.9,0.0022,56.55
37469,3.62,0.0,58.03
37470,3.29,0.0013,53.01
37471,2.7,0.0,67.8
37472,5.52,0.0,63.14
37473,10.74,0.0,47.77
37474,5.52,0.0,61.45
37475,5.38,0.0,64.17
37476,2.05,0.0,56.92
37477,0.91,0.0,61.64
37478,3.7,0.0,62.01
37479,2.62,0.0,66.77
37480,3.82,0.0,51.42
37481,12.03,0.0,69.04
37482,4.26,0.0,54.47
37483,15.0,0.0004,58.91
37484,2.49,0.0,50.21
37485,9.92,0.0017,75.96
37486,8.53,0.0,72.29
37487,4.15,0.0,57.95
37488,3.81,0.0,67.29
37489,9.04,0.0,51.8
37490,6.58,0.0,61.91
37491,8.53,0.0,54.54
37492,2.56,0.0,36.8
37493,2.5,0.0,67.97
37494,1.28,0.0,70.59
37495,4.76,0.0,60.5
37496,1.03,0.0,59.22
37497,7.98,0.0,53.53
37498,4.02,0.0,65.61
37499,5.22,0.0,43.86
37500,0.5,0.0,59.45
37501,6.64,0.0105,51.55
37502,7.32,0.0015,46.91
37503,7.97,0.0,54.47
37504,6.5,0.0,58.85
37505,5.09,0.0,38.54
37506,6.96,0.0,40.57
37507,8.95,0.0,49.28
37508,6.67,0.0,61.81
37509,7.04,0.0,50.97
37510,3.95,0.0,60.16
37511,3.47,0.0,75.15
37512,7.38,0.0,71.09
37513,4.47,0.0,54.25
37514,16.2,0.0,64.99
37515,3.55,0.0,52.67
37516,10.33,0.0,64.04
37517,1.56,0.0,60.94
37518,4.19,0.0,45.31
37519,12.33,0.0,47.0
37520,3.06,0.0,75.09
37521,2.8,0.0,57.79
37522,7.12,0.0,50.7
37523,5.37,0.0002,63.87
37524,9.86,0.0,44.9
37525,10.0,0.0,54.58
37526,5.41,0.0,64.73
37527,2.2,0.0,60.88
37528,3.89,0.0,64.1
37529,6.04,0.0,59.68
37530,3.07,0.0,61.51
37531,2.95,0.0,71.22
37532,8.93,0.0,63.24
37533,6.76,0.0005,59.45
37534,3.87,0.0,46.67
37535,3.86,0.0,50.12
37536,7.6,0.0,77.87
37537,4.07,0.0007,64.2
37538,4.31,0.0,59.52
37539,11.55,0.0,75.03
37540,13.1,0.0,65.97
37541,5.33,0.0,58.2
37542,7.29,0.0049,54.44
37543,3.02,0.0,77.0
37544,3.01,0.0375,55.33
37545,4.13,0.0,64.4
37546,11.13,0.0,59.38
37547,6.63,0.0,59.41
37548,3.87,0.0,58.39
37549,5.21,0.0,59.74
37550,2.43,0.0,60.37
37551,3.36,0.0,69.65
37552,7.17,0.0,45.53
37553,8.29,0.0,58.89
37554,2.33,0.0032,53.7
37555,3.56,0.0,49.95
37556,3.34,0.0,60.62
37557,5.06,0.0,63.52
37558,5.39,0.0,43.68
37559,6.5,0.0,65.52
37560,20.42,0.0,70.49
37561,5.07,0.0,62.71
37562,6.6,0.0,58.77
37563,5.74,0.0,54.89
37564,15.66,0.0,72.63
37565,1.56,0.0358,62.6
37566,4.47,0.0,65.23
37567,1.77,0.0,76.2
37568,11.25,0.0063,71.78
37569,9.19,0.0,59.7
37570,9.23,0.0,58.17
37571,4.21,0.0011,57.68
37572,4.72,0.0,48.27
37573,2.53,0.0,66.19
37574,11.16,0.0,56.44
37575,7.9,0.0,47.26
37576,2.06,0.0,63.05
37577,8.13,0.0,57.95
37578,10.96,0.0,48.01
37579,3.5,0.0,54.39
37580,4.56,0.0,59.03
37581,1.79,0.0,57.35
37582,9.76,0.0,51.14
37583,5.19,0.0,55.98
37584,8.49,0.0,61.55
37585,6.37,0.0,51.81
37586,3.54,0.0,53.21
37587,16.53,0.0,52.01
37588,7.43,0.0,56.49
37589,7.19,0.002,64.74
37590,6.87,0.0,63.16
37591,1.93,0.0,62.11
37592,3.12,0.0,58.38
37593,14.54,0.0,67.71
37594,8.88,0.0,46.03
37595,6.03,0.0,56.49
37596,3.08,0.0,57.42
37597,1.93,0.0,53.13
37598,10.52,0.0,62.88
37599,2.85,0.0,50.2
37600,5.92,0.0,63.29
37601,4.1,0.0,62.24
37602,2.14,0.0,39.64
37603,6.05,0.0,63.16
37604,4.11,0.0,47.71
37605,11.28,0.0,60.55
37606,6.32,0.1463,60.45
37607,9.58,0.0,55.43
37608,7.63,0.0,53.59
37609,11.19,0.0,55.12
37610,6.48,0.0,37.53
37611,4.38,0.0242,37.13
37612,4.13,0.0,48.07
37613,16.28,0.0,39.46
37614,0.01,0.0002,53.26
37615,0.22,0.0,59.39
37616,5.47,0.0,46.29
37617,7.01,0.0,70.08
37618,3.33,0.0004,62.02
37619,0.32,0.0,53.44
37620,6.03,0.0,52.12
37621,4.22,0.0,61.87
37622,0.9,0.0,62.52
37623,2.77,0.0233,45.52
37624,8.49,0.0,54.37
37625,7.27,0.0,64.7
37626,5.03,0.0,47.32
37627,5.52,0.0015,45.26
37628,10.61,0.0,57.99
37629,8.11,0.0,58.3
37630,8.39,0.0,53.88
37631,5.0,0.0,66.66
37632,5.17,0.0,71.67
37633,4.78,0.0,55.76
37634,6.19,0.0,65.13
37635,5.32,0.0,66.03
37636,5.71,0.0,60.02
37637,5.83,0.0,63.1
37638,9.45,0.0,58.38
37639,6.38,0.0,57.59
37640,6.7,0.0,55.31
37641,9.21,0.0,50.91
37642,9.32,0.0,67.35
37643,4.6,0.0,63.74
37644,8.97,0.0,47.77
37645,6.56,0.0,65.4
37646,4.28,0.0,41.69
37647,3.2,0.0,52.64
37648,28.08,0.0,56.69
37649,7.14,0.0012,60.22
37650,8.24,0.0,57.16
37651,10.74,0.0,59.98
37652,2.11,0.0,63.22
37653,6.04,0.0,52.34
37654,4.32,0.0,54.85
37655,7.44,0.0,63.09
37656,6.03,0.0,49.88
37657,8.33,0.0,61.51
37658,4.48,0.0,60.51
37659,4.04,0.0,61.75
37660,3.86,0.0,54.95
37661,3.24,0.0,66.23
37662,15.04,0.0,62.33
37663,4.62,0.0,63.78
37664,4.54,0.0,56.89
37665,0.3,0.0,66.55
37666,4.74,0.0,72.67
37667,5.0,0.0,51.13
37668,11.82,0.0,52.03
37669,5.1,0.0,74.94
37670,14.53,0.0,57.88
37671,6.96,0.0,49.21
37672,8.64,0.0,53.85
37673,10.28,0.0,49.17
37674,2.58,0.0,52.86
37675,12.9,0.0,65.67
37676,8.03,0.0,58.05
37677,4.84,0.0,50.08
37678,6.87,0.0,66.55
37679,4.12,0.0,57.89
37680,8.18,0.0,58.03
37681,8.45,0.0,53.55
37682,2.55,0.0,54.48
37683,10.84,0.0,72.96
37684,9.26,0.0,52.89
37685,2.08,0.0,55.55
37686,12.21,0.0,54.63
37687,5.27,0.0,38.92
37688,4.36,0.0,58.35
37689,14.37,0.0,64.71
37690,5.02,0.0016,66.49
37691,7.23,0.0,59.95
37692,2.97,0.0,64.83
37693,1.31,0.0,52.96
37694,4.47,0.0,64.75
37695,2.5,0.0096,59.83
37696,5.16,0.0283,49.67
37697,3.33,0.0,60.53
37698,5.37,0.0,48.63
37699,4.73,0.0,58.92
37700,7.3,0.0,55.68
37701,3.37,0.0,53.97
37702,7.73,0.0,50.79
37703,7.1,0.0,64.87
37704,6.98,0.0081,48.56
37705,6.52,0.0022,57.03
37706,4.52,0.0,46.49
37707,5.06,0.0,52.29
37708,5.15,0.0,65.52
37709,10.29,0.0013,63.68
37710,4.79,0.0,56.11
37711,2.85,0.0,62.57
37712,2.26,0.0,60.32
37713,3.26,0.0,70.09
37714,11.11,0.0,66.39
37715,11.42,0.0,53.85
37716,5.44,0.0,56.84
37717,9.65,0.0,73.13
37718,7.27,0.0,45.17
37719,12.77,0.0,57.45
37720,7.74,0.0,56.82
37721,5.38,0.0,45.5
37722,5.07,0.0,60.24
37723,6.17,0.0,49.63
37724,5.46,0.0,58.4
37725,4.03,0.0,42.78
37726,7.15,0.0,64.91
37727,10.62,0.0,58.1
37728,7.66,0.0,52.14
37729,1.82,0.0,66.45
37730,5.85,0.0362,46.61
37731,3.88,0.0,57.89
37732,5.37,0.0,67.59
37733,4.74,0.0051,49.58
37734,13.17,0.0,53.5
37735,1.49,0.0,51.67
37736,6.54,0.0,57.43
37737,4.26,0.0,44.51
37738,4.96,0.0007,69.86
37739,5.39,0.0,59.63
37740,16.9,0.0,64.41
37741,1.54,0.0,50.47
37742,11.66,0.0,53.66
37743,3.79,0.0,60.78
37744,1.78,0.0,44.94
37745,10.21,0.0,60.65
37746,8.75,0.0009,61.78
37747,6.87,0.0,43.35
37748,10.4,0.0,43.44
37749,1.21,0.0,58.13
37750,2.96,0.0,57.31
37751,4.25,0.0,45.26
37752,5.14,0.0,65.42
37753,6.72,0.0,62.21
37754,5.59,0.0,57.0
37755,15.76,0.0035,56.74
37756,6.31,0.0006,50.26
37757,5.93,0.0,64.61
37758,5.61,0.0,56.5
37759,7.33,0.0,51.0
37760,4.85,0.0,66.81
37761,1.92,0.0,67.36
37762,6.12,0.0,65.33
37763,16.77,0.0,67.18
37764,4.24,0.0,66.44
37765,4.2,0.0,73.95
37766,4.2,0.0,61.47
37767,2.84,0.0,47.9
37768,2.01,0.0,68.05
37769,10.14,0.0,55.88
37770,6.6,0.0,63.95
37771,13.91,0.0,62.72
37772,7.33,0.0,56.98
37773,1.98,0.0,63.53
37774,5.4,0.0,61.98
